shortName,name,averageDelay,passagesCount,latitude,longitude
2872,TAURON Arena Kraków,2.9375,16,50.06746305555556,19.988701111111112
605,Kostrze Szkoła,2.8125,944,50.02915055555555,19.855239166666667
683,Wydział Farmaceutyczny UJ,1.0,8,50.01188222222222,19.99310527777778
1291,Wola Zabierzowska (nż),0.8333333333333334,6,50.0706,20.3358
261,Bielany Szkoła,2.7427884615384617,832,50.044133611111114,19.826672777777777
281,Nowa Wieś Kapliczka (nż),1.4210526315789473,19,50.03393055555556,19.711111111111112
3135,PCK,2.5,12,50.0842,20.054
3178,Giedroycia ZTPO (nż),1.9166666666666667,12,50.05942,20.07922
461,Blokowa (nż),5.5,8,50.08516,20.07416
816,Smoleńskiego,6.525,40,49.98148361111111,19.91976777777778
2574,Biskupińska (nż),4.642857142857143,28,50.03626861111111,20.01352361111111
2608,Dworzec Główny Zachód,1.9758957654723126,3070,50.06760027777778,19.944830555555555
2632,Owczary Gajowa (nż),1.0,1,50.1695,19.9257
2908,Młynówka SKA (nż),3.5642897248736665,1781,50.08132722222222,19.8585525
3192,Reduta (nż),1.411764705882353,17,50.09829,19.97477
741,Halszki,6.139421401185082,2869,50.00566861111111,19.948773055555556
1122,Aleksandry,9.790123456790123,81,50.0084775,20.018284444444443
1129,Wola Radziszowska Chorzyny (nż),2.64808362369338,287,49.9038,19.7756
1264,Wiktorowice Granica (nż),1.2,5,50.14131305555556,20.056716944444446
2594,Niebieska Autostrada (nż),1.9,10,49.99937611111111,19.98858388888889
2641,Wróżenice Górka (nż),0.8888888888888888,9,50.11286833333333,20.18250861111111
2645,Wyciąże Zachód (nż),9.615384615384615,13,50.07782111111111,20.16234888888889
3217,Lednica Górna (nż),2.272727272727273,11,49.97723,20.09222
416,Aleja Róż,4.406639004149378,4338,50.07511,20.039050555555555
437,Architektów,2.872093023255814,86,50.09704583333333,20.054914166666666
751,Zawiła (nż),5.777777777777778,153,50.00646777777778,19.901089444444445
1080,Węgrzce Pętla,-7.0,1,50.1286,19.975
2589,Malinowskiego (nż),2.0307692307692307,65,49.98412416666667,19.983610277777778
2792,Judyma Szkoła,1.131578947368421,38,50.00086666666667,19.916805555555555
511,Zakład Przeróbki (nż),5.354166666666667,48,50.07360416666667,20.126834166666665
616,Rynek Fałęcki,3.861111111111111,36,50.01788,19.924193055555556
1096,Krzęcin Kościół,4.857142857142857,7,49.9437,19.7415
204,Zabierzów PKP,-1.6,5,50.117975,19.800805
2501,Cracovia Stadion,0.41379310344827586,29,50.05813888888889,19.92275
363,Hala Targowa,8.941176470588236,51,50.05809,19.953255
665,Bieżanów Pomnik,2.509950248756219,1608,50.01831611111111,20.034144444444443
1163,Węgrzce Wielkie II (nż),1.9268292682926829,41,50.0147,20.1059
1181,Rzozów Zagonnie (nż),2.585657370517928,251,49.9489,19.8011
2577,Złocieniowa,1.3587257617728532,722,50.016242222222225,20.0508425
2614,Drożdżowa,4.173913043478261,23,50.01201611111111,20.040459722222224
81,Czarnowiejska,5.171898811338007,6562,50.06633361111111,19.922695
832,Jasnogórska (nż),6.540084388185654,474,50.09862,19.890217777777778
1317,Słomniki Zagłoby (nż),1.0,6,50.2344,20.0819
242,Kopiec Kościuszki,1.0,5,50.05531888888889,19.892715555555554
2897,Piekary Korea (nż),1.8387096774193548,31,50.029075,19.80109
33,Siewna Wiadukt,4.6819718309859155,3550,50.09607388888889,19.947059444444445
430,Os.Willowe,7.0,76,50.07251611111111,20.053644444444444
540,Wolica Sklep (nż),5.5,20,50.05583305555555,20.193269722222222
682,Prokocim Szpital,5.2920990729209905,7227,50.01452027777778,19.999427222222224
1127,Wola Radziszowska Centrum,2.515679442508711,287,49.90801,19.787435
1179,Rzozów Skotnica (nż),2.729083665338645,251,49.953,19.8008
213,Zabierzów Ośrodek Zdrowia,6.545454545454546,11,50.11709,19.77645083333333
2560,Park 'Skały Twardowskiego' (nż),1.7826086956521738,69,50.038040555555554,19.8987375
536,Wolica Most,5.619047619047619,21,50.051989722222224,20.206619444444446
759,Kąpielowa (nż),1.9527896995708154,2563,49.99820305555556,19.920742222222223
1162,Kokotów II (nż),2.1363636363636362,44,50.01372222222222,20.094011666666667
1183,Radziszów Zacisze (nż),2.265432098765432,162,49.9353,19.8091
2736,M1 Nowohucka,11.833333333333334,30,50.06355194444444,20.003799444444443
2861,Kraków Airport,1.7666666666666666,30,50.071663055555554,19.800168888888887
2944,Wrząsowice Zielona (nż),1.4,20,49.9426925,19.9437675
3306,Kłokoczyn Szkoła (nż),-0.9375,16,49.995086111111114,19.6392225
3319,Wrząsowice Bonifraterska  (nż),1.380952380952381,21,49.94815222222222,19.94699111111111
592,Bogucianka,2.234527687296417,614,50.01009861111111,19.812136944444443
679,Ćwiklińskiej,2.713717693836978,2012,50.01583472222222,20.01956
739,Swoszowice Autostrada,5.748103186646434,659,50.00085,19.941898333333334
1126,Wola Radziszowska Lipki (nż),2.937062937062937,286,49.9103,19.7979
269,Piekary Sklep (nż),1.7419354838709677,31,50.026285,19.797435
623,Dworcowa,2.622448979591837,882,50.033205555555554,19.970713333333332
794,Mogilany Wiadukt (nż),3.473684210526316,19,49.936528055555556,19.896684444444446
952,Łososkowice Szkoła (nż),1.6666666666666667,3,50.1906,20.1566
170,Górna Wieś,2.1666666666666665,6,50.162594722222224,19.936088333333334
2813,Kopanka Kościół (nż),3.435483870967742,124,49.9828,19.7951
3245,Trąbki P+R,0.2,5,49.95731,20.14707
382,Kleeberga,6.164383561643835,73,50.095905277777774,20.013312777777777
593,Tyniec,2.6959349593495934,615,50.01538194444444,19.808955
687,Piaski Wielkie,4.475177304964539,141,50.00596055555555,19.982336944444445
860,Ochojno Skrzyżowanie,2.3636363636363638,33,49.952845,19.974219444444444
1202,Dąbrowa Szlachecka (nż),2.3846153846153846,13,49.995331666666665,19.734303333333333
178,Trojanowice Pętla,0.6666666666666666,3,50.1411,19.9108
2489,Jurczyce Szkoła (nż),1.7,10,49.93870388888889,19.786293055555557
2606,Natansona,2.7746994249869315,1913,50.09823027777778,19.951434444444445
2885,Rybna Szkoła (nż),2.706896551724138,174,50.054,19.6519
3059,Golkowice Kościół,1.4166666666666667,12,49.972629166666664,19.979781388888888
1186,Radziszów PKP,2.068702290076336,131,49.9181,19.8081
1319,Marszowice Góry (nż),1.6666666666666667,3,50.17082555555555,20.096011944444445
48,Opolska Kładka,3.6997439180537772,1562,50.09140416666666,19.927100555555555
1225,Rusocice Łęg (nż),-1.5625,16,49.99539194444444,19.6183025
217,Rudawa (nż),6.545454545454546,11,50.11367194444444,19.71126388888889
2912,Balice Winna Góra (nż),1.75,12,50.08262444444444,19.776833333333332
833,Poronińska (nż),3.210526315789474,38,49.986956666666664,19.9175725
950,Wola Luborzycka Las (nż),2.0,3,50.1644125,20.118973611111112
1217,Rączna Dzikowiec (nż),3.3135593220338984,118,50.017407222222225,19.746099166666667
141,Strzelnica,2.4489795918367347,98,50.06326361111111,19.885056111111112
148,Kopalina (nż),3.175,40,50.065844444444444,19.86140361111111
180,Zielonki Transformator,2.3333333333333335,18,50.123850555555556,19.92034
2541,Nad Dłubnią,3.2794279427942796,909,50.08929722222222,20.0391025
2592,Żelazowskiego (nż),1.8,10,49.98852361111111,20.00015416666667
2932,Kopanka Druga (nż),2.8421052631578947,133,49.9803,19.7749
3229,Wołowice Zawierzbie (nż),2.9,10,49.98171611111111,19.745024444444443
515,Wyciąże Sklep (nż),4.6521739130434785,23,50.07219666666666,20.1584
643,Wrobela,1.5,2,50.04752305555556,20.066786944444445
1204,Czernichów GS (nż),1.1379310344827587,29,49.9921,19.6854
1212,Rybna Ośrodek Zdrowia (nż),3.0592592592592593,135,50.0414,19.6438
1320,Wysiołek Luborzycki Radwany (nż),1.6666666666666667,3,50.16368,20.10002111111111
239,Brzoskwinia Sklep,2.0,1,50.095570277777774,19.718478055555554
2984,Pielgrzymowice Pętla,1.0,3,50.1472,20.0483
3119,Morcinka (nż),1.6,45,50.10408416666667,20.071980833333335
3320,Świątniki Górne Buk (nż),3.230769230769231,13,49.93512972222222,19.934461111111112
377,Os.Złotego Wieku,3.9789644012944985,1854,50.09394,20.0044725
867,Bieńczycka,0.5333333333333333,15,50.076367222222224,20.0217675
97,Powstańców,4.172894867962133,2007,50.09318472222222,19.963871944444445
1332,Wola Luborzycka Działki (nż),1.6666666666666667,3,50.15501,20.115781388888887
2858,Gaj Zgody (nż),2.6666666666666665,3,49.9557,19.8972
316,Przegon,2.4646464646464645,99,50.056440277777774,19.90503361111111
3234,Jędrzejczyka (nż),3.24,25,50.01483,20.04207
427,Klasztor Cystersów,5.631465517241379,464,50.064707222222225,20.052125555555556
589,Ruczaj,5.605633802816901,71,50.026920833333335,19.905856666666665
812,Podgaje,5.30379746835443,79,49.98607694444444,19.903909722222224
1180,Rzozów PKP (nż),2.4216867469879517,249,49.9464,19.8033
158,Olszanica Kapliczka (nż),2.9166666666666665,36,50.068130277777776,19.82851
2544,Sołtysowska (nż),2.2,15,50.06690944444444,20.012190277777776
2876,Giebułtów Trojadyn Trafo (nż),1.0,5,50.12887694444444,19.880776944444445
2879,Czułów Szkoła,3.689265536723164,177,50.061,19.6942
2968,Owczary Pętla,2.0,1,50.1742,19.9132
3225,Ściejowice Remiza (nż),3.0,33,50.00584,19.778988055555555
402,Os.Jagiellońskie,5.045509708737864,1648,50.08783361111111,20.0277225
457,Koksochemia (nż),2.6666666666666665,6,50.07173944444445,20.104557222222223
67,Urząd Marszałkowski,3.375264270613108,946,50.07880472222222,19.922418611111112
811,Złocień,5.0701754385964914,57,50.021676944444444,20.051516111111113
1169,Krzęcin Cmentarz (nż),1.6575342465753424,73,49.944,19.7452
1274,Chobot (nż),1.5,6,50.0736,20.3466
1289,Niepołomice Jazy (nż),1.5,4,50.04362305555556,20.240020555555557
1313,Ochmanów Oknoplast (nż),4.285714285714286,7,50.003391388888886,20.127488055555556
236,Aleksandrowice Osiedle (nż),1.6,10,50.08162472222222,19.76916611111111
2528,Batalionu 'Skała' AK,3.3433886375062847,1989,50.08835388888889,19.92349111111111
2529,Piaszczysta,3.204,500,50.0964925,19.932071666666666
3235,Wieliczka Stacja Paliw,5.568381430363864,2391,49.99301916666667,20.043028888888887
407,Czyżyny,1.2666666666666666,15,50.07398055555556,20.011856388888887
792,Mogilany Rynek,2.5494880546075085,293,49.9427,19.8854
838,EC Łęg,1.1428571428571428,7,50.05122333333333,20.003945555555557
84,Biprostal,11.215338908450704,9088,50.07309083333333,19.915219166666667
2617,Jordanowska (nż),0.8333333333333334,6,50.09484277777778,19.915007777777777
2945,Wrząsowice Wrzosowa (nż),0.9671361502347418,213,49.963523333333335,19.945855833333333
3127,Węzeł Wielicki (nż),5.570528526426322,2857,50.00579,20.018251111111113
922,Łagiewniki,2.704356846473029,1928,50.02941,19.936118055555557
143,Park Decjusza,3.0833333333333335,36,50.067009166666665,19.869605555555555
2865,Bagry,1.5714285714285714,7,50.03407305555555,19.995235277777777
3123,Magazynowa (nż),11.533333333333333,45,50.024973055555556,20.0381525
3201,Brzoskwinia Pętla,38.0,1,50.08994777777778,19.702939166666667
322,Filharmonia,1.0,3,50.059113333333336,19.933301666666665
564,Płaszów Szkoła,2.8333333333333335,6,50.03721861111111,19.991837222222223
567,Kuklińskiego,5.572263993316625,1197,50.04503861111111,19.97351888888889
1155,Powstańców Garaże,4.051428571428572,175,50.095083333333335,19.9678775
1368,Rybna Granica (nż),3.253731343283582,134,50.038,19.6432
2546,Sołtysowska Osiedle,1.9333333333333333,15,50.064297777777774,20.018717777777777
3041,Rondo 308. Dywizjonu,11.387096774193548,31,50.068152777777776,20.005451666666666
3071,Libertowska (nż),4.675,80,49.983626944444445,19.889903888888888
3150,Aleksandrowicza (nż),3.5126582278481013,632,49.97957944444445,19.949513055555556
3231,Wołowice Grotowa (nż),3.3636363636363638,11,49.98369,19.75912138888889
3308,Rusocice Na Brzegu (nż),-0.3125,16,49.99984555555555,19.60194111111111
715,Nowosądecka,4.881256472212634,2897,50.013963333333336,19.96548138888889
79,Plac Inwalidów,6.01644373542766,8149,50.06915166666667,19.92657361111111
893,Wołowice Szkoła,2.8,15,49.99370833333333,19.730990277777778
930,M1 Al. Pokoju,0.6666666666666666,6,50.06545027777778,19.996269722222223
1011,Skawina Wojska Polskiego,3.5714285714285716,21,49.9866,19.8144
1194,Krzyszkowice Modrzewiowa (nż),5.571428571428571,21,50.04183,19.81185
2563,Kolna (nż),3.7245817245817245,777,50.02421416666667,19.832618333333333
313,Komorowskiego,0.0,1,50.05340944444445,19.921724444444443
336,Michałowice II (nż),6.333333333333333,3,50.16664333333333,19.97819972222222
465,Zajezdnia Nowa Huta,-2.8333333333333335,12,50.08383472222222,20.065709444444444
562,Szczecińska,8.256410256410257,39,50.04251861111111,19.990548055555557
9,Mydlniki Stawy (nż),3.138888888888889,36,50.08759416666667,19.8407725
2959,Batowice Spławy (nż),1.1428571428571428,14,50.10954111111111,20.008565833333332
346,Krasieniec Remiza (nż),3.0,1,50.20093194444444,19.939155833333334
480,Łuczanowice,4.428571428571429,14,50.10724888888889,20.110848055555557
116,Spadochroniarzy,2.9473684210526314,57,50.08009472222222,19.981151944444445
1353,Modlniczka Poligon (nż),0.3333333333333333,3,50.115359444444444,19.868064444444446
2526,Pachońskiego,4.2412818096135725,1061,50.09520666666667,19.93151388888889
3064,Orszy-Broniewskiego,2.4838709677419355,62,50.00595,19.86409
32,Siewna,3.3846153846153846,117,50.09892611111111,19.947420277777777
624,Kabel,2.4460839954597047,881,50.02737861111111,19.976221944444443
781,Skawina Rynek,4.137254901960785,102,49.9752,19.8279
2565,Bagienna,1.975,40,50.0099875,19.84106638888889
3012,Balice Medweckiego (nż),3.19672131147541,61,50.06777722222222,19.801243333333332
3066,Łuczanowicka (nż),4.133333333333334,15,50.10115,20.09729
314,Słonecznikowa,2.0918367346938775,98,50.05921305555555,19.895990555555557
3317,Świątniki Górne Centrum,2.5306122448979593,49,49.934285833333334,19.953556388888888
513,Branice Na Dole (nż),2.0,4,50.06471,20.14134027777778
907,Dąbrowa Szlachecka Figurka (nż),2.3076923076923075,13,49.99592388888889,19.743653333333334
1015,Muzeum Armii Krajowej (nż),1.8672699849170438,663,50.07106111111111,19.948941944444446
2887,Liszki Wołowska Droga (nż),3.2646153846153845,325,50.03102722222222,19.749401944444443
3146,Golkowice Pętla,2.6486486486486487,37,49.9738,19.9673
358,Starowiślna,6.283783783783784,74,50.05674694444444,19.945551388888887
538,Wolica Kościół (nż),5.45,20,50.055144444444444,20.202166666666667
88,Uniwersytet Pedagogiczny,11.46023989338072,9004,50.07425555555555,19.91042138888889
945,Kenara (nż),3.0606060606060606,33,49.98200166666667,19.95996583333333
1,Młynka Pętla,7.0,4,50.112,19.6923
149,Zielony Dół,3.4473684210526314,38,50.0667475,19.85593666666667
2697,Tomaszowice Gliniki (nż),1.0,3,50.1348825,19.83161611111111
3219,Przebieczany,1.7272727272727273,11,49.97335,20.11136
391,Os.Na Lotnisku,4.522259828169747,3841,50.086132222222226,20.01360638888889
793,Mogilany Ośrodek Zdrowia (nż),1.06993006993007,143,49.94213638888889,19.89286027777778
1168,Wieliczka Rynek,5.8125,64,49.9842875,20.0639925
2492,Grabie Kuźnia (nż),1.3571428571428572,14,49.9278,19.7393
289,Liszki I (nż),2.6715328467153285,548,50.0389075,19.774349444444443
3189,Wiktorowice Rozlewnia Wód (nż),1.2,5,50.1321,20.0646
550,Na Załęczu,1.7857142857142858,14,50.059982222222224,20.024368055555556
646,Domagały,16.833333333333332,6,50.03295694444444,20.05094
1281,Wola Batorska Żwirownia (nż),1.6,5,50.05262472222222,20.266346111111112
1376,Radzikowskiego Osiedle,3.2857142857142856,7,50.08632055555555,19.893998611111112
2995,Bibice Na Czekaj,2.0,2,50.13274,19.96609
561,Lipska,2.4232804232804233,378,50.04088361111111,19.983226666666667
600,Dąbrowa,2.1627906976744184,43,50.07812,20.01489
1014,Pod Lipą (nż),1.826086956521739,69,49.97535,19.986633333333334
1088,Rzozów I (nż),2.6809815950920246,326,49.95802916666667,19.8013475
1309,Podłęże Centrum (nż),4.7272727272727275,11,50.014251944444446,20.1710475
2556,Siwka (nż),2.0714285714285716,14,50.05705888888889,20.014776944444446
2939,Rzeszotary Panciawa Pętla,0.7272727272727273,11,49.934835,19.999382222222224
2634,Opatkowice Zadworze,6.2105263157894735,38,49.98500027777778,19.919504166666666
2742,Św.Wawrzyńca,0.3,10,50.05125694444445,19.950981944444443
3124,Półłanki,5.289336316181954,1341,50.038,20.042402777777777
3180,Kępa (nż),1.5833333333333333,12,50.0568,20.068
342,Kozierów Skrzyżowanie (nż),6.0,4,50.18047444444444,19.94455138888889
472,Luborzyca,1.8333333333333333,6,50.14642,20.109299166666666
681,Teligi,4.151729004940014,2834,50.01656,20.006506944444446
1031,Rudawa Kościół,7.2727272727272725,11,50.122704722222224,19.711470555555554
1226,Czernichów Bór (nż),0.8235294117647058,17,50.0,19.6676
142,Sielanka,2.5714285714285716,98,50.06520361111111,19.877876666666666
3313,Mogilany Krótka (nż),3.8947368421052633,19,49.9336,19.9064
1095,Krzęcin Sklep,1.6986301369863013,73,49.9412,19.7501
2559,Koszykarska,12.0625,32,50.05255555555556,19.98945722222222
2783,Bibice Cmentarz (nż),3.611111111111111,18,50.1257,19.9424
2815,Wieliczka Sąd,4.428571428571429,7,49.9805,20.0511
2938,Lusina Zagrody (nż),1.6443298969072164,194,49.969233611111115,19.936184722222222
3244,Biskupia,11.920406435224386,3543,50.06695,19.93405
3286,Skrzeszowice OSP Boisko,2.0,3,50.18866027777778,20.144619166666665
571,Korona,0.625,8,50.04381166666667,19.94658972222222
668,Jasieńskiego (nż),1.6151832460732984,382,50.01710166666667,20.057274166666666
1285,Wola Batorska Mikoniowiec (nż),2.0,5,50.05819555555556,20.298565555555555
2487,Skawina Energetyków (nż),3.4846153846153847,130,49.98164194444445,19.810402777777778
2924,Rudawa Stadion (nż),6.909090909090909,11,50.11442944444445,19.711435
357,Poczta Główna,1.2692307692307692,26,50.05950194444444,19.942285555555557
463,Walcownia (nż),2.6666666666666665,3,50.08969,20.08377
750,Las Borkowski,2.8962962962962964,135,50.00827972222222,19.90691111111111
766,Skotniki,3.322876447876448,2072,50.00691611111111,19.874061944444446
1230,Rusocice Wieś,0.625,16,50.00120861111111,19.613040833333333
2652,Branice Ośrodek Zdrowia (nż),1.75,4,50.05833305555556,20.129327777777778
2740,Krzyszkowice Os.Szymanowskiego (nż),6.05,20,49.9887,20.0373
2996,Głęboka Kolonia (nż),1.5,4,50.1322525,20.144520555555555
3116,Fatimska (nż),3.9324324324324325,74,50.09319083333333,20.02914611111111
56,Makowskiego,3.9968421052631578,3800,50.0878275,19.929061666666666
599,Kostrze OSP,2.0232558139534884,43,50.02865972222222,19.852156666666666
127,Uniwersytet Ekonomiczny,3.982304526748971,2430,50.06799916666667,19.952386666666666
2471,Skawina Os.Radziszowskie (nż),3.640151515151515,264,49.96176916666667,19.816444722222222
2474,Skawina Popiełuszki,3.671312427409988,861,49.9745,19.8308
2868,Skawina Ofiar Katynia,4.625,8,49.97676416666667,19.7859825
2891,Czernichów Ratanice Most (nż),-0.6666666666666666,15,49.995283055555554,19.657449444444445
485,Wadów,3.857142857142857,7,50.09730555555556,20.1245275
2567,Górka Pychowicka (nż),2.028169014084507,71,50.0339525,19.875733888888888
2909,Godlewskiego,3.6570783981951496,1773,50.082348055555556,19.853515555555557
2962,Batowice Dłubnia,1.2666666666666666,15,50.11395611111111,20.023781111111113
36,Clepardia,4.721829991527817,3541,50.09365555555556,19.945058055555556
397,Zajezdnia Bieńczyce,3.367456896551724,928,50.09111,20.032706666666666
409,Centralna,8.395833333333334,48,50.06921611111111,20.012724722222224
768,Kobierzyn,4.91313789359392,921,50.00726,19.891825833333332
2476,Skawina Podlipki,3.7034671532846715,1096,49.988141666666664,19.84389361111111
3037,Cienista,2.368231046931408,1385,50.08555694444444,20.03895361111111
3075,Radziszów Szpital,2.0555555555555554,18,49.906685555555555,19.834015833333332
3168,Maciejowice Skrzyżowanie (nż),1.5,6,50.14,20.0743
384,Łęczycka,3.9476439790575917,191,50.09290222222222,20.006396111111112
420,Teatr Ludowy,4.056853770175861,4151,50.081632222222225,20.03313027777778
37,Mackiewicza,4.616545357713474,5633,50.090246944444445,19.943689444444445
563,Łanowa,3.0,11,50.03920361111111,19.99237722222222
603,Podgórki Tynieckie,0.3888888888888889,18,50.0063825,19.84446361111111
1328,Agatowa (nż),4.297977036632039,1829,50.021906111111115,20.042404444444443
165,Węgrzce Centrum,2.0,2,50.1201,19.9742
3263,Plac Axentowicza,12.580740532169505,7103,50.07142,19.92559
3293,Słowiańska,12.79632768361582,3540,50.068765,19.937056944444443
386,Os.Kalinowe,5.642857142857143,28,50.09145361111111,20.0102175
2568,Rodzinna,2.2253521126760565,71,50.035153055555554,19.885664722222224
2583,Hallera (nż),4.620689655172414,58,50.00355555555556,19.994358333333334
2733,Słomniki Kościuszki,1.25,4,50.2433,20.0828
2853,Skawina Graniczna (nż),3.9,20,49.9766,19.8613
2978,Zielonki Marszowiec Pętla,2.4642857142857144,28,50.12355361111111,19.939791666666668
431,Orkana,5.466666666666667,15,50.07327194444444,20.05022
2490,Jurczyce Podole (nż),2.0,11,49.93873222222222,19.790900555555556
2595,Cechowa (nż),5.5,56,50.0069925,19.971865833333332
1003,Lusina Dwór,2.5555555555555554,9,49.9736,19.928
1229,Rusocice Skład (nż),-0.375,16,49.99492,19.60631111111111
2607,Słomczyńskiego,2.85099685204617,1906,50.098347777777775,19.958133055555557
2689,Rostworowskiego,4.130030959752322,1292,50.028195,19.914654722222224
275,Przegorzały,2.2104283054003724,537,50.046796944444445,19.871619166666665
2960,Bibice Kościuszki,3.259259259259259,27,50.12140888888889,19.958725555555556
3005,Kocmyrzów Sodfiny (nż),1.5,4,50.13001416666667,20.13723277777778
3129,Swoszowice Szkoła,3.7777777777777777,27,49.99406861111111,19.946715833333332
3130,Merkuriusza Polskiego,2.2237061769616027,1198,49.992715277777776,19.940179166666667
3303,Kaszów Szkoła nr 2 (nż),3.1666666666666665,204,50.021904444444445,19.728978055555555
395,Nowolipki (nż),1.1818181818181819,22,50.0932775,20.033005
909,Wołowice Kapliczka,2.4,20,49.9866,19.7277
222,Balice Szkoła,1.8421052631578947,19,50.08428111111111,19.792098888888887
253,Cholerzyn Sklep (nż),3.2857142857142856,21,50.05918111111111,19.768909722222222
3108,Cmentarz Bronowice (nż),9.0,11,50.09502722222222,19.873800555555555
362,Miodowa,0.3333333333333333,9,50.053627222222225,19.948488333333334
969,Modlnica II (nż),1.0,4,50.13639361111111,19.865494166666668
1258,Bojki,5.811320754716981,53,50.00787,19.961854444444445
1360,Plac Wszystkich Świętych,1.0,4,50.059115,19.9377625
172,Wola Zachariaszowska,1.6,5,50.15045722222222,19.93150027777778
2569,Pychowice,1.9428571428571428,70,50.03676083333333,19.894548611111112
3111,AGH / UR,5.944915254237288,7316,50.06351166666666,19.92372388888889
575,Szwedzka,3.388909426987061,2705,50.0467725,19.92557638888889
732,Swoszowice Poczta,2.382239382239382,1295,49.990564166666665,19.941915555555557
911,Wieliczka Kościół,4.651535380507343,749,49.98858305555556,20.054611666666666
988,Tomaszowice I (nż),0.3333333333333333,3,50.1352,19.8486
1214,Przeginia Duchowna (nż),2.4,5,50.03438138888889,19.64563638888889
1284,Wola Batorska Borek (nż),2.0,5,50.053715833333335,20.295906111111112
1327,Niedźwiedź Felix (nż),1.0,6,50.22380555555556,20.081973055555554
181,Zielonki UG,3.225,40,50.118228888888886,19.92218861111111
2928,Krzęcin Pętla,1.6666666666666667,3,49.953,19.7297
2966,Narama Remiza,1.5,2,50.1807,19.9326
306,Rączna Osiedle (nż),2.6666666666666665,12,50.001241388888886,19.75542
63,Krowodrza Górka,-2.8955438428366076,2087,50.088430555555554,19.93143166666667
934,Krasieniec Zakupny,3.0,1,50.2114,19.9495
1086,Skawina Koncentraty,3.9047619047619047,84,49.97279694444445,19.814531666666667
235,Aleksandrowice,1.7,10,50.0812225,19.76398361111111
3242,Teatr Słowackiego,4.7281219272369714,2034,50.06413472222222,19.945067777777776
65,Lekarska,5.367685589519651,1145,50.08669666666667,19.938390555555557
752,Skośna,4.581143740340031,1294,50.01148166666667,19.89859
265,Bielańska (nż),2.103448275862069,29,50.036653055555554,19.825678055555557
2781,Budzyń Zalew Budzyński (nż),2.9545454545454546,22,50.052439722222225,19.78343361111111
2993,Gnieźnieńska (nż),3.0,7,50.08351694444445,19.905993055555555
3212,Wrząsowice Rondo,1.2506666666666666,375,49.97114,19.94722
331,Michałowice (nż),4.0,2,50.151273055555556,19.983760277777776
580,Praska (nż),1.9076923076923078,65,50.04973861111111,19.92049861111111
121,Narzymskiego,4.147186147186147,3003,50.0736225,19.966100277777777
1325,Ratajów Skrzyżowanie (nż),1.1666666666666667,6,50.23040388888889,20.082048888888888
2706,Libertów,2.707910750507099,493,49.9733425,19.906630833333335
2878,Chopina,4.781657712970069,2606,50.067524166666665,19.91723
641,Przewóz,1.5,2,50.04176361111111,20.062521666666665
1115,Zelczyna Sklep,7.5,20,49.96039527777778,19.74780861111111
252,Cholerzyn Skrzyżowanie (nż),3.0952380952380953,21,50.05793111111111,19.761960555555557
746,Solvay,4.054711246200608,329,50.01621305555555,19.928137777777778
882,Buków Klin (nż),1.5625,16,49.94658472222222,19.841803333333335
1176,Giebułtów Plac Zabaw (nż),1.5,4,50.144,19.8786
1198,Przeginia Duchowna Szkoła (nż),1.3888888888888888,18,50.023963611111114,19.655744444444444
1233,Wielkie Drogi Szkoła (nż),9.571428571428571,7,49.961,19.6937
1287,Zabierzów Bocheński Centrum (nż),1.5,6,50.067859722222224,20.319696944444445
2602,Sudolska,6.070450097847358,1022,50.09191111111111,19.964616111111113
315,Hofmana,3.0652173913043477,46,50.057535,19.900175833333332
3297,Mników Sklep (nż),3.15,20,50.05986388888889,19.728155555555556
510,Igołomska (nż),7.956521739130435,23,50.07343916666667,20.151438055555555
871,Szczyglice Dom Kultury,3.46875,32,50.0938025,19.80824722222222
1189,Piekary Pałac (nż),1.8636363636363635,22,50.0204,19.7937
1352,Giebułtów Zbiornik (nż),1.25,4,50.1475,19.8752
2950,Wrząsowice Nad Wilgą,2.25,16,49.96752138888889,19.952919444444444
2970,Korzkiew Botoja (nż),4.0,1,50.1556,19.8834
3055,Cholerzyn Zagórze (nż),3.0952380952380953,21,50.057905,19.76199
3271,Brzozówka Oskarówka,0.25,4,50.1755,19.8964
62,Krowoderskich Zuchów,3.6756176154672393,1862,50.08877638888889,19.925916666666666
883,Buków Szkoła (nż),1.5333333333333334,15,49.9465,19.8466
12,Rondo Ofiar Katynia,4.695553725813092,4858,50.08741638888889,19.891773333333333
2585,Kosocicka (nż),3.1831869510664994,797,50.00443083333333,20.011259166666665
2722,Wielicka Granica Miasta,4.60221550855992,993,49.99931055555555,20.027934444444444
618,Sucha,3.7289812067260137,1011,50.024364722222224,19.94211111111111
630,Bieżanowska,5.603371783496007,5635,50.02372777777778,19.981045833333333
1094,Grabie Polanka (nż),1.7857142857142858,168,49.93367777777778,19.752050277777776
1166,Sikorki,1.5,14,50.062910277777775,20.022440833333334
1330,Ochodza Staw (nż),18.5,2,49.9701,19.746
2727,Ochmanów Otaczarnia (nż),6.0,5,50.00245666666667,20.1243625
3284,Wola Luborzycka Skrzyżowanie (nż),2.0,3,50.159999166666665,20.116878888888888
417,Żeromskiego,4.404572564612326,3018,50.07863916666667,20.03894861111111
83,Urzędnicza,12.266366324088413,7103,50.07188361111111,19.919670555555555
333,Michałowice I,7.0,1,50.15857638888889,19.980449444444446
518,Drożyska (nż),5.181818181818182,22,50.065105833333334,20.168253888888888
721,Zbydniowice,2.05,20,49.97276472222222,19.947286388888887
